track_title,track_n,lyric,line,section,album_name
I Bet You think About Me (Taylor's Version) [From the Vault],25,"I was raised on a farm, no, it wasn't a mansion",18,4,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Just livin' room dancin' and kitchen table bills,19,4,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,[Taylor Swift & Chris Stapleton],20,5,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"But you know what they say, you can't help who you fall for",21,5,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,And you and I fell like an early spring snow,22,5,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"But reality crept in, you said we're too different",23,5,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"You laughed at my dreams, rolled your eyes at my jokes",24,5,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift & Chris Stapleton, Taylor Swift]",25,6,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Mr. Superior Thinkin',26,6,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Do you have all the space that you need?,27,6,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I don't have to be your shrink to know that you'll never be happy,28,6,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,And I bet you think about me,29,6,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift, Taylor Swift & Chris Stapleton]",30,7,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"I bet you think about me, yes",31,7,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me,32,7,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift & Chris Stapleton, Taylor Swift]",33,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Oh, block it all out",34,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"The voices so loud, sayin'",35,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"""Why did you let her go?""",36,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Does it make you feel sad,37,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,That the love that you're lookin' for,38,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Is the love that you had?,39,8,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,[Taylor Swift],40,9,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Now you're out in the world, searchin' for your soul",41,9,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Scared not to be hip, scared to get old",42,9,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Chasing make-believe status, last time you felt free",43,9,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Was when none of that shit mattered 'cause you were with me,44,9,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift & Chris Stapleton, Taylor Swift]",45,10,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,But now that we're done and it's over,46,10,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet it's hard to believe,47,10,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,But it turned out I'm harder to forget than I was to leave,48,10,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"And, yeah, I bet you think about me",49,10,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift, Taylor Swift & Chris Stapleton]",50,11,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"I bet you think about me, yes",51,11,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me,52,11,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift, Taylor Swift & Chris Stapleton]",53,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me when you're out,54,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,At your cool indie music concerts every week,55,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me in your house,56,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,With your organic shoes and your million-dollar couch,57,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me when you say,58,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"""Oh my god, she's insane, she wrote a song about me""",59,12,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you think about me,60,12,Red
Forever Winter (Taylor's Version) [From the Vault],26,He says he doesn't believe anything much he hears these days,1,1,Red
Forever Winter (Taylor's Version) [From the Vault],26,"He says, ""Why fall in love, just so you can watch it go away?""",2,1,Red
Forever Winter (Taylor's Version) [From the Vault],26,He spends most of his nights wishing it was how it used to be,3,1,Red
Forever Winter (Taylor's Version) [From the Vault],26,He spends most of his flights getting pulled down by gravity,4,1,Red
Forever Winter (Taylor's Version) [From the Vault],26,"I call, just checking up on him",5,2,Red
Forever Winter (Taylor's Version) [From the Vault],26,"He's up, 3 AM, pacing",6,2,Red
Forever Winter (Taylor's Version) [From the Vault],26,"He says, ""It's not just a phase I'm in""",7,2,Red
Forever Winter (Taylor's Version) [From the Vault],26,My voice comes out begging,8,2,Red
Forever Winter (Taylor's Version) [From the Vault],26,All this time I didn't know,9,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,You were breaking down,10,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd fall to pieces on the floor,11,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,If you weren't around,12,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,Too young to know it gets better,13,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'll be summer sun for you forever,14,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,Forever winter if you go,15,3,Red
Forever Winter (Taylor's Version) [From the Vault],26,He seems fine most of the time,16,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,Forcing smiles and never minds,17,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,His laugh is a symphony,18,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,"When the lights go out, it's hard to breathe",19,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,I pull at every thread trying to solve the puzzles in his head,20,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,Live my life scared to death he'll decide to leave instead,21,4,Red
Forever Winter (Taylor's Version) [From the Vault],26,"I call, just checking up on him",22,5,Red
Forever Winter (Taylor's Version) [From the Vault],26,"He's up, 5 AM, wasted",23,5,Red
Forever Winter (Taylor's Version) [From the Vault],26,"Long gone, not even listening",24,5,Red
Forever Winter (Taylor's Version) [From the Vault],26,My voice comes out screaming,25,5,Red
Forever Winter (Taylor's Version) [From the Vault],26,All this time I didn't know,26,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,You were breaking down,27,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd fall to pieces on the floor,28,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,If you weren't around,29,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,Too young to know it gets better,30,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'll be summer sun for you forever,31,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,Forever winter if you go,32,6,Red
Forever Winter (Taylor's Version) [From the Vault],26,If I was standing there in your apartment,33,7,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd take that bomb in your head and disarm it,34,7,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd say I love you even at your darkest and,35,7,Red
Forever Winter (Taylor's Version) [From the Vault],26,Please don't go,36,7,Red
Forever Winter (Taylor's Version) [From the Vault],26,I didn't know,37,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,You were breaking down,38,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd fall to pieces on the floor,39,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,If you weren't around,40,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,Too young to know it gets better,41,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'll be summer sun for you forever,42,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,Forever winter if you go,43,8,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'll be your summer sun forever,44,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,"At 3 AM, pacing",45,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,All this time I didn't know,46,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,"At 5 AM, wasted",47,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,I'd be in pieces on the floor,48,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,Forever winter if you go,49,9,Red
Forever Winter (Taylor's Version) [From the Vault],26,He says he doesn't believe anything much he hears these days,50,10,Red
Forever Winter (Taylor's Version) [From the Vault],26,"I say, ""Believe in one thing, I won't go away""",51,10,Red
Run (Taylor's Version) [From the Vault],27,[Ed Sheeran],1,1,Red
Run (Taylor's Version) [From the Vault],27,"One, two, three, four",2,1,Red
Run (Taylor's Version) [From the Vault],27,[Taylor Swift with Ed Sheeran],3,2,Red
Run (Taylor's Version) [From the Vault],27,"Give me the keys, I'll bring the car back around",4,2,Red
Run (Taylor's Version) [From the Vault],27,We shouldn't be in this town,5,2,Red
Run (Taylor's Version) [From the Vault],27,"And my so-called friends, they don't know",6,2,Red
Run (Taylor's Version) [From the Vault],27,I'd drive away before I let you go,7,2,Red
Run (Taylor's Version) [From the Vault],27,"So give me a reason and don't say no, no",8,2,Red
Run (Taylor's Version) [From the Vault],27,"There's a chain 'round your throat, piece of paper where I wrote",9,2,Red
Run (Taylor's Version) [From the Vault],27,"""I'll wait for you""",10,2,Red
Run (Taylor's Version) [From the Vault],27,"There's a key on the chain, there's a picture in a frame",11,2,Red
Run (Taylor's Version) [From the Vault],27,Take it with you,12,2,Red
Run (Taylor's Version) [From the Vault],27,[Taylor Swift & Ed Sheeran],13,3,Red
Run (Taylor's Version) [From the Vault],27,"And run, like you'd run from the law",14,3,Red
Run (Taylor's Version) [From the Vault],27,"Darling, let's run",15,3,Red
Run (Taylor's Version) [From the Vault],27,Run from it all,16,3,Red
Run (Taylor's Version) [From the Vault],27,We can go where our eyes can take us,17,3,Red
Run (Taylor's Version) [From the Vault],27,"Go where no one else is, run",18,3,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",19,3,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",20,3,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",21,3,Red
Run (Taylor's Version) [From the Vault],27,"[Taylor Swift, Ed Sheeran & Both]",22,4,Red
Run (Taylor's Version) [From the Vault],27,So you laugh like a child,23,4,Red
Run (Taylor's Version) [From the Vault],27,And I'll sing like no one cares,24,4,Red
Run (Taylor's Version) [From the Vault],27,"No one to be, no one to tell",25,4,Red
Run (Taylor's Version) [From the Vault],27,I could see this view a hundred times,26,4,Red
Run (Taylor's Version) [From the Vault],27,Pale blue sky reflected in your eyes,27,4,Red
Run (Taylor's Version) [From the Vault],27,"So give me a reason and don't say no, no",28,4,Red
Run (Taylor's Version) [From the Vault],27,"And the note from the locket, you keep it in your pocket",29,4,Red
Run (Taylor's Version) [From the Vault],27,Since I gave it to you,30,4,Red
Run (Taylor's Version) [From the Vault],27,There's a heart on your sleeve,31,4,Red
Run (Taylor's Version) [From the Vault],27,I'll take it when I leave,32,4,Red
Run (Taylor's Version) [From the Vault],27,And hold it for you,33,4,Red
Run (Taylor's Version) [From the Vault],27,[Taylor Swift & Ed Sheeran],34,5,Red
Run (Taylor's Version) [From the Vault],27,"And run, like you'd run from the law",35,5,Red
Run (Taylor's Version) [From the Vault],27,"Darling, let's run",36,5,Red
Run (Taylor's Version) [From the Vault],27,Run from it all,37,5,Red
Run (Taylor's Version) [From the Vault],27,We can go like they're trying to chase us,38,5,Red
Run (Taylor's Version) [From the Vault],27,"Go where no one else is, run",39,5,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",40,5,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",41,5,Red
Run (Taylor's Version) [From the Vault],27,"Ooh, we'll run",42,5,Red
Run (Taylor's Version) [From the Vault],27,[Ed Sheeran & Taylor Swift],43,6,Red
Run (Taylor's Version) [From the Vault],27,There's been this hole in my heart,44,6,Red
Run (Taylor's Version) [From the Vault],27,This thing was a shot in the dark,45,6,Red
Run (Taylor's Version) [From the Vault],27,Say you'll never let 'em tear us apart,46,6,Red
Run (Taylor's Version) [From the Vault],27,"And I'll hold onto you while we run (And we run, and we run, and we run)",47,6,Red
Run (Taylor's Version) [From the Vault],27,[Taylor Swift & Ed Sheeran],48,7,Red
Run (Taylor's Version) [From the Vault],27,"Like you'd run from the law (And we run, and we run, and we run)",49,7,Red
